Order Date,Product Name,Category,Region,Quantity,Sales,Profit
06-05-2023,Smartwatch,Electronics,East,7,6258,1347.74
07-05-2023,Laptop,Electronics,West,6,3486,320.91
07-05-2023,Mouse,Accessories,North,8,7960,804.11
07-05-2023,Printer,Office,South,4,2456,163.61
07-05-2023,Smartphone,Electronics,West,8,7944,2257.73
07-05-2023,Tablet,Electronics,North,2,1902,388.83
08-05-2023,Monitor,Accessories,South,9,6939,1249.31
08-05-2023,Mouse,Accessories,North,8,9232,490.66
08-05-2023,Smartphone,Electronics,South,4,3188,202.81
09-05-2023,Laptop,Electronics,South,5,4485,347.99
09-05-2023,Printer,Office,West,5,1995,369.22
09-05-2023,Smartphone,Electronics,East,4,4228,764.3
09-05-2023,Smartwatch,Electronics,East,9,4698,1167.9
09-05-2023,Tablet,Electronics,West,2,572,86.16
10-05-2023,Camera,Electronics,East,2,2224,364.04
10-05-2023,Camera,Electronics,South,7,5831,1416.31
10-05-2023,Keyboard,Accessories,East,1,1172,124.9
10-05-2023,Keyboard,Accessories,North,4,3184,478.27
11-05-2023,Keyboard,Accessories,South,9,1125,138.49
11-05-2023,Smartwatch,Electronics,West,1,281,30.51
12-05-2023,Smartwatch,Electronics,South,2,322,42.03
12-05-2023,Tablet,Electronics,West,7,7224,479.23
13-05-2023,Monitor,Accessories,North,4,2476,417.16
13-05-2023,Printer,Office,South,5,2440,570.78
14-05-2023,Headphones,Accessories,North,6,1662,416.3
14-05-2023,Headphones,Accessories,South,6,5754,1628.61
14-05-2023,Laptop,Electronics,South,1,1188,110.32
14-05-2023,Laptop,Electronics,West,9,9702,2771.49
14-05-2023,Mouse,Accessories,West,8,2976,507.77
14-05-2023,Printer,Office,South,1,1152,280.28
15-05-2023,Headphones,Accessories,North,1,1012,164.89
15-05-2023,Printer,Office,North,9,5859,1153.89
15-05-2023,Tablet,Electronics,North,3,612,40.15
15-05-2023,Tablet,Electronics,West,5,1925,204.74
16-05-2023,Monitor,Accessories,South,9,1602,142.49
16-05-2023,Printer,Office,South,4,3068,868.89
17-05-2023,Laptop,Electronics,East,9,7272,500.32
17-05-2023,Mouse,Accessories,East,9,7101,2105.82
17-05-2023,Mouse,Accessories,South,2,1924,394.4
18-05-2023,Headphones,Accessories,West,9,10134,1334.37
18-05-2023,Keyboard,Accessories,East,7,2569,130.19
18-05-2023,Laptop,Electronics,East,3,1947,239.63
18-05-2023,Mouse,Accessories,North,9,5949,368.51
19-05-2023,Headphones,Accessories,South,9,4905,1351.25
19-05-2023,Keyboard,Accessories,South,6,1002,114.7
19-05-2023,Laptop,Electronics,East,2,990,76.87
19-05-2023,Printer,Office,North,9,3123,741.23
19-05-2023,Smartphone,Electronics,West,3,2274,662
19-05-2023,Tablet,Electronics,North,8,1608,332.12
20-05-2023,Camera,Electronics,South,6,4302,965.02
21-05-2023,Laptop,Electronics,North,3,1308,141.04
21-05-2023,Printer,Office,North,5,650,93.41
21-05-2023,Printer,Office,South,7,7595,969.07
21-05-2023,Smartphone,Electronics,South,8,7064,1554.52
21-05-2023,Smartwatch,Electronics,North,7,6188,1231.3
22-05-2023,Monitor,Accessories,North,5,4960,420.98
22-05-2023,Tablet,Electronics,East,9,8964,448.62
23-05-2023,Headphones,Accessories,South,1,202,11.24
23-05-2023,Monitor,Accessories,West,7,6377,1332.86
24-05-2023,Laptop,Electronics,East,8,3944,296.35
24-05-2023,Monitor,Accessories,West,3,1359,152.85
24-05-2023,Mouse,Accessories,West,3,3375,451.5
25-05-2023,Laptop,Electronics,North,8,1224,246.77
25-05-2023,Smartwatch,Electronics,North,7,6706,1687.22
25-05-2023,Tablet,Electronics,East,7,4382,592.46
26-05-2023,Keyboard,Accessories,North,2,766,49.23
26-05-2023,Keyboard,Accessories,North,7,2898,490.11
26-05-2023,Monitor,Accessories,East,5,1370,253.92
26-05-2023,Monitor,Accessories,West,5,1095,269.87
26-05-2023,Printer,Office,South,1,857,172.91
26-05-2023,Tablet,Electronics,South,4,3260,969.76
27-05-2023,Smartphone,Electronics,North,1,1017,209.97
27-05-2023,Smartphone,Electronics,West,6,4188,1231.16
27-05-2023,Smartwatch,Electronics,South,8,6184,1796.9
29-05-2023,Camera,Electronics,North,9,1053,283.58
29-05-2023,Camera,Electronics,South,6,6234,758.78
29-05-2023,Monitor,Accessories,East,8,6256,1152.99
30-05-2023,Monitor,Accessories,East,2,586,101.64
31-05-2023,Camera,Electronics,South,1,182,30.97
31-05-2023,Printer,Office,South,5,3475,991.47
31-05-2023,Smartwatch,Electronics,North,9,1098,106.97
31-05-2023,Smartwatch,Electronics,West,1,1065,228.63
31-05-2023,Smartwatch,Electronics,West,9,9054,644.36
01-06-2023,Mouse,Accessories,North,5,945,194.03
01-06-2023,Mouse,Accessories,North,9,5247,921.09
02-06-2023,Camera,Electronics,East,2,788,195.15
02-06-2023,Camera,Electronics,South,7,5887,1035.5
02-06-2023,Laptop,Electronics,West,7,4165,493.24
02-06-2023,Tablet,Electronics,West,6,6030,511.7
03-06-2023,Monitor,Accessories,South,5,280,79.77
03-06-2023,Mouse,Accessories,North,2,2272,504.72
03-06-2023,Printer,Office,South,3,768,85.37
04-06-2023,Camera,Electronics,East,8,2360,653.3
04-06-2023,Keyboard,Accessories,North,2,1942,235.42
04-06-2023,Laptop,Electronics,North,1,425,48.81
04-06-2023,Mouse,Accessories,North,1,651,187.99
04-06-2023,Smartphone,Electronics,West,3,3117,829.09
04-06-2023,Smartphone,Electronics,West,4,356,23.4
05-06-2023,Smartwatch,Electronics,South,4,1724,233.21
06-06-2023,Mouse,Accessories,East,4,1168,220.22
06-06-2023,Mouse,Accessories,East,5,5030,540.73
06-06-2023,Mouse,Accessories,South,7,2842,425.24
06-06-2023,Printer,Office,North,8,5128,657.87
06-06-2023,Smartphone,Electronics,North,1,258,27.01
07-06-2023,Keyboard,Accessories,West,1,56,9.16
07-06-2023,Mouse,Accessories,South,3,2001,420.08
07-06-2023,Smartwatch,Electronics,East,6,2664,520.3
08-06-2023,Headphones,Accessories,West,5,2080,614.77
08-06-2023,Laptop,Electronics,East,7,7469,915.63
08-06-2023,Monitor,Accessories,North,7,3451,397.29
08-06-2023,Smartphone,Electronics,East,6,2940,184.97
08-06-2023,Smartwatch,Electronics,North,5,1525,413.75
09-06-2023,Laptop,Electronics,East,1,1060,57.26
09-06-2023,Monitor,Accessories,East,9,657,185.95
09-06-2023,Mouse,Accessories,West,4,512,110.47
09-06-2023,Printer,Office,North,5,3275,222.29
10-06-2023,Camera,Electronics,West,4,1168,135.36
10-06-2023,Keyboard,Accessories,East,1,1192,320.13
10-06-2023,Smartphone,Electronics,West,7,5712,929.42
10-06-2023,Tablet,Electronics,North,7,1239,118.36
11-06-2023,Camera,Electronics,North,2,452,74.34
11-06-2023,Camera,Electronics,North,5,995,206.95
11-06-2023,Camera,Electronics,West,4,2472,594.62
11-06-2023,Mouse,Accessories,North,8,3416,697.42
12-06-2023,Monitor,Accessories,North,1,338,32.61
12-06-2023,Mouse,Accessories,West,7,5607,1288.04
13-06-2023,Keyboard,Accessories,West,9,4851,1408.41
13-06-2023,Printer,Office,East,1,1176,182.07
13-06-2023,Smartphone,Electronics,South,9,6948,1409.3
13-06-2023,Smartwatch,Electronics,South,9,4248,964.12
14-06-2023,Printer,Office,East,8,2704,705.74
14-06-2023,Printer,Office,South,9,2178,382.67
14-06-2023,Printer,Office,West,3,705,196.05
14-06-2023,Tablet,Electronics,North,3,1416,220.7
15-06-2023,Mouse,Accessories,North,8,6032,1636.61
16-06-2023,Camera,Electronics,West,3,2220,121.14
17-06-2023,Keyboard,Accessories,South,6,4188,989.14
17-06-2023,Laptop,Electronics,West,4,1920,549.11
17-06-2023,Monitor,Accessories,North,1,672,198.75
17-06-2023,Tablet,Electronics,North,7,2457,690.55
17-06-2023,Tablet,Electronics,West,4,4572,1199.49
18-06-2023,Laptop,Electronics,South,8,6544,1086.29
19-06-2023,Monitor,Accessories,South,3,2853,437.59
20-06-2023,Keyboard,Accessories,South,7,2023,274.25
20-06-2023,Monitor,Accessories,West,8,9104,2620.58
20-06-2023,Smartphone,Electronics,North,3,897,235.67
20-06-2023,Tablet,Electronics,North,2,1980,125.99
20-06-2023,Tablet,Electronics,West,4,2048,507.01
21-06-2023,Mouse,Accessories,East,2,1932,109.07
22-06-2023,Mouse,Accessories,North,7,4060,291.42
22-06-2023,Smartphone,Electronics,South,9,756,99.21
23-06-2023,Tablet,Electronics,West,1,1081,229.32
24-06-2023,Keyboard,Accessories,South,5,725,77.91
24-06-2023,Laptop,Electronics,East,5,3205,368.41
24-06-2023,Monitor,Accessories,West,5,3255,332.54
24-06-2023,Mouse,Accessories,South,8,5256,1118.16
24-06-2023,Smartwatch,Electronics,East,8,5368,333.53
24-06-2023,Tablet,Electronics,East,2,1188,286.38
24-06-2023,Tablet,Electronics,North,3,2790,470.93
24-06-2023,Tablet,Electronics,West,4,556,81.77
25-06-2023,Camera,Electronics,East,3,1029,206.83
25-06-2023,Keyboard,Accessories,West,5,1400,213.63
25-06-2023,Smartwatch,Electronics,East,4,660,83.96
26-06-2023,Headphones,Accessories,South,1,260,16.81
26-06-2023,Keyboard,Accessories,East,3,3264,556.86
26-06-2023,Keyboard,Accessories,North,8,984,72.54
26-06-2023,Smartphone,Electronics,North,6,7026,459.4
27-06-2023,Headphones,Accessories,South,4,1488,74.52
27-06-2023,Monitor,Accessories,North,1,777,211.31
27-06-2023,Smartphone,Electronics,West,1,173,20.96
27-06-2023,Tablet,Electronics,East,4,844,136.02
27-06-2023,Tablet,Electronics,West,7,5656,355.81
28-06-2023,Keyboard,Accessories,South,6,5718,1358.26
28-06-2023,Mouse,Accessories,North,4,4156,847.09
30-06-2023,Keyboard,Accessories,West,7,4746,816.6
30-06-2023,Laptop,Electronics,North,5,5640,1227.77
30-06-2023,Printer,Office,South,9,4293,295.47
01-07-2023,Camera,Electronics,South,9,4887,396.36
01-07-2023,Laptop,Electronics,East,4,3216,962.49
01-07-2023,Monitor,Accessories,East,4,428,86.62
01-07-2023,Monitor,Accessories,South,1,612,174.52
01-07-2023,Smartwatch,Electronics,East,6,3570,265.62
02-07-2023,Mouse,Accessories,South,8,2752,394.66
03-07-2023,Monitor,Accessories,South,6,6402,1602.79
03-07-2023,Mouse,Accessories,North,2,416,71.68
03-07-2023,Smartphone,Electronics,West,6,5778,1232.54
05-07-2023,Smartphone,Electronics,North,4,1524,189.32
06-07-2023,Keyboard,Accessories,North,9,8514,1400.4
06-07-2023,Mouse,Accessories,West,8,2080,108.48
06-07-2023,Printer,Office,North,4,632,114.82
07-07-2023,Keyboard,Accessories,West,2,1354,136.91
07-07-2023,Printer,Office,South,6,3132,919.52
08-07-2023,Smartwatch,Electronics,East,8,7152,1539.72
08-07-2023,Tablet,Electronics,West,3,1887,363.42
10-07-2023,Monitor,Accessories,West,6,6582,729.68
10-07-2023,Monitor,Accessories,West,5,4545,755.05
10-07-2023,Printer,Office,East,5,3705,707.08
10-07-2023,Printer,Office,West,5,3100,911.86
11-07-2023,Laptop,Electronics,South,2,1090,136.65
11-07-2023,Mouse,Accessories,West,3,1215,129.8
11-07-2023,Smartphone,Electronics,East,6,882,180.63
11-07-2023,Tablet,Electronics,South,5,4880,829.03
11-07-2023,Tablet,Electronics,West,8,3936,720.2
12-07-2023,Monitor,Accessories,North,4,2176,250.89
12-07-2023,Printer,Office,East,8,8952,1825.37
13-07-2023,Camera,Electronics,East,3,2325,309.49
13-07-2023,Camera,Electronics,East,2,1114,300.44
13-07-2023,Laptop,Electronics,East,4,4700,576.34
13-07-2023,Laptop,Electronics,South,2,162,16.51
13-07-2023,Mouse,Accessories,South,2,124,32.27
13-07-2023,Smartphone,Electronics,East,1,677,88.41
13-07-2023,Smartwatch,Electronics,South,2,1734,310.76
14-07-2023,Camera,Electronics,South,1,440,34.74
14-07-2023,Laptop,Electronics,East,9,468,58.98
14-07-2023,Monitor,Accessories,North,8,3304,404.33
14-07-2023,Monitor,Accessories,West,9,2889,604.19
14-07-2023,Mouse,Accessories,South,9,6363,1752.65
14-07-2023,Smartwatch,Electronics,North,1,851,93.56
15-07-2023,Headphones,Accessories,North,9,5949,626.92
15-07-2023,Keyboard,Accessories,West,1,1147,133.48
15-07-2023,Keyboard,Accessories,West,9,6309,801.15
15-07-2023,Laptop,Electronics,West,6,2844,581
15-07-2023,Monitor,Accessories,East,6,3150,578.87
15-07-2023,Monitor,Accessories,South,5,1465,149.62
15-07-2023,Monitor,Accessories,West,6,1764,465.93
15-07-2023,Printer,Office,South,8,2416,500.93
15-07-2023,Smartwatch,Electronics,North,2,116,32.27
16-07-2023,Camera,Electronics,West,2,2304,444.08
16-07-2023,Headphones,Accessories,South,6,1698,193.42
16-07-2023,Headphones,Accessories,West,6,7140,605.22
16-07-2023,Smartphone,Electronics,East,8,1728,477.7
17-07-2023,Camera,Electronics,East,6,4140,451.27
17-07-2023,Camera,Electronics,West,5,4590,347.14
17-07-2023,Smartwatch,Electronics,West,9,3861,536.04
18-07-2023,Monitor,Accessories,West,6,3366,614.22
18-07-2023,Smartphone,Electronics,East,6,4662,350.79
18-07-2023,Smartwatch,Electronics,North,3,2739,572.73
18-07-2023,Smartwatch,Electronics,South,7,6293,389.22
19-07-2023,Headphones,Accessories,West,2,1856,468.19
19-07-2023,Mouse,Accessories,West,3,294,22.9
19-07-2023,Smartwatch,Electronics,North,2,1678,372.78
19-07-2023,Smartwatch,Electronics,West,2,2388,492.54
20-07-2023,Laptop,Electronics,South,6,2040,124.65
20-07-2023,Laptop,Electronics,West,4,3956,293.38
20-07-2023,Monitor,Accessories,West,5,5230,385.77
20-07-2023,Mouse,Accessories,South,7,1239,177.39
20-07-2023,Mouse,Accessories,West,6,3186,794.94
20-07-2023,Tablet,Electronics,South,1,619,35.36
21-07-2023,Mouse,Accessories,East,4,4128,1156.71
21-07-2023,Printer,Office,West,1,1024,230.3
22-07-2023,Monitor,Accessories,North,3,2994,877.92
22-07-2023,Tablet,Electronics,South,1,569,141.33
23-07-2023,Headphones,Accessories,South,4,3888,810.08
23-07-2023,Laptop,Electronics,North,5,2160,553.41
23-07-2023,Monitor,Accessories,West,7,7238,1889.69
23-07-2023,Smartwatch,Electronics,East,7,5432,870.08
23-07-2023,Tablet,Electronics,West,2,1760,278.09
24-07-2023,Printer,Office,East,2,1946,141.75
24-07-2023,Smartphone,Electronics,South,7,4669,803.21
24-07-2023,Smartwatch,Electronics,West,2,2006,235.52
25-07-2023,Headphones,Accessories,South,7,8113,995.03
26-07-2023,Mouse,Accessories,East,8,976,234.24
26-07-2023,Printer,Office,East,9,9387,1271.64
27-07-2023,Headphones,Accessories,East,6,3990,975.5
27-07-2023,Mouse,Accessories,South,5,1190,235.64
27-07-2023,Printer,Office,North,2,300,47.59
27-07-2023,Printer,Office,South,6,6384,1189.19
27-07-2023,Printer,Office,West,8,2176,398.29
28-07-2023,Keyboard,Accessories,East,4,3628,717.81
28-07-2023,Mouse,Accessories,South,4,356,59.15
28-07-2023,Tablet,Electronics,North,2,1280,335.22
29-07-2023,Camera,Electronics,South,7,4809,1418.72
29-07-2023,Camera,Electronics,South,3,1098,77.81
29-07-2023,Headphones,Accessories,West,3,171,9.02
29-07-2023,Tablet,Electronics,West,7,5264,756.33
30-07-2023,Mouse,Accessories,North,6,1236,304.88
30-07-2023,Smartphone,Electronics,South,3,2379,148.68
30-07-2023,Smartphone,Electronics,South,8,7640,1663.63
30-07-2023,Tablet,Electronics,North,6,6378,1408.28
31-07-2023,Keyboard,Accessories,West,4,2828,539.43
31-07-2023,Monitor,Accessories,North,5,2265,595.05
31-07-2023,Smartphone,Electronics,South,1,419,99.5
01-08-2023,Camera,Electronics,North,9,7533,1285.72
01-08-2023,Monitor,Accessories,West,1,1178,292.15
01-08-2023,Tablet,Electronics,East,7,6216,378.24
02-08-2023,Camera,Electronics,North,4,3924,298.07
02-08-2023,Keyboard,Accessories,South,2,1088,235.83
02-08-2023,Mouse,Accessories,East,1,1032,291.41
02-08-2023,Smartwatch,Electronics,West,5,5845,978.75
02-08-2023,Tablet,Electronics,West,9,1728,179.64
03-08-2023,Headphones,Accessories,East,7,5551,392.37
03-08-2023,Printer,Office,North,6,1194,79.62
04-08-2023,Headphones,Accessories,East,4,4168,650.15
04-08-2023,Laptop,Electronics,East,7,4739,740.74
04-08-2023,Laptop,Electronics,South,4,1792,506.56
05-08-2023,Laptop,Electronics,North,3,2031,450.23
05-08-2023,Laptop,Electronics,West,1,733,54.11
05-08-2023,Printer,Office,West,6,3006,730.14
05-08-2023,Smartwatch,Electronics,East,8,7144,492.1
05-08-2023,Smartwatch,Electronics,West,7,8141,767.6
06-08-2023,Monitor,Accessories,North,4,3072,394.2
06-08-2023,Mouse,Accessories,West,2,646,180.5
06-08-2023,Printer,Office,East,2,436,79.69
06-08-2023,Smartwatch,Electronics,North,8,9464,2043.73
07-08-2023,Monitor,Accessories,East,6,3300,386.92
07-08-2023,Monitor,Accessories,North,2,1342,184.59
08-08-2023,Camera,Electronics,West,6,5106,1341.93
08-08-2023,Keyboard,Accessories,North,8,3400,758.57
08-08-2023,Monitor,Accessories,North,9,10458,2799.48
09-08-2023,Keyboard,Accessories,East,3,1920,144.3
09-08-2023,Mouse,Accessories,North,5,3720,448.6
09-08-2023,Smartwatch,Electronics,South,2,514,106.75
09-08-2023,Smartwatch,Electronics,South,2,274,42.37
09-08-2023,Smartwatch,Electronics,South,4,3892,909.22
10-08-2023,Keyboard,Accessories,West,6,720,144.26
10-08-2023,Monitor,Accessories,South,4,2804,382.82
10-08-2023,Smartwatch,Electronics,West,3,1656,469.28
11-08-2023,Camera,Electronics,East,2,1104,173.01
11-08-2023,Camera,Electronics,South,2,122,16.23
11-08-2023,Monitor,Accessories,North,6,5214,1093.04
11-08-2023,Mouse,Accessories,South,8,7968,1249.98
11-08-2023,Smartphone,Electronics,East,5,2125,632.68
11-08-2023,Smartphone,Electronics,East,7,6034,1018.37
11-08-2023,Smartwatch,Electronics,East,2,704,135.63
11-08-2023,Smartwatch,Electronics,North,3,966,120.56
12-08-2023,Camera,Electronics,East,4,772,215.62
12-08-2023,Camera,Electronics,East,3,2280,365.17
12-08-2023,Keyboard,Accessories,West,8,8992,2018.64
12-08-2023,Laptop,Electronics,South,4,1224,348.91
12-08-2023,Monitor,Accessories,West,7,4662,1007.43
12-08-2023,Mouse,Accessories,South,6,6228,1852.45
12-08-2023,Smartphone,Electronics,West,1,51,9.36
12-08-2023,Smartwatch,Electronics,East,8,984,183.07
12-08-2023,Smartwatch,Electronics,North,5,655,166.69
12-08-2023,Smartwatch,Electronics,North,6,2724,675.53
12-08-2023,Smartwatch,Electronics,South,4,828,216.98
13-08-2023,Camera,Electronics,South,7,4557,234.62
13-08-2023,Headphones,Accessories,East,8,8224,1679.16
13-08-2023,Laptop,Electronics,East,8,8736,580.31
13-08-2023,Monitor,Accessories,West,8,7664,1580.55
13-08-2023,Mouse,Accessories,East,6,3186,374.63
13-08-2023,Smartphone,Electronics,West,8,7776,498.6
13-08-2023,Smartwatch,Electronics,East,6,2496,332.08
14-08-2023,Camera,Electronics,East,5,3630,537.93
14-08-2023,Mouse,Accessories,West,9,2925,457.49
15-08-2023,Headphones,Accessories,South,2,352,54.19
15-08-2023,Laptop,Electronics,South,8,1800,142.86
16-08-2023,Mouse,Accessories,South,3,2709,663.54
16-08-2023,Mouse,Accessories,South,5,2185,136.1
16-08-2023,Smartphone,Electronics,South,4,2444,155.42
16-08-2023,Smartphone,Electronics,West,6,1926,393.01
16-08-2023,Tablet,Electronics,West,6,4584,473.37
17-08-2023,Mouse,Accessories,East,9,2349,244.18
17-08-2023,Smartwatch,Electronics,North,2,2040,481.15
17-08-2023,Tablet,Electronics,East,2,1752,501.19
18-08-2023,Camera,Electronics,South,6,1686,426.72
18-08-2023,Headphones,Accessories,South,4,1960,234.88
18-08-2023,Laptop,Electronics,North,8,7520,1201.4
18-08-2023,Monitor,Accessories,North,4,1952,148.67
19-08-2023,Camera,Electronics,East,6,1182,236.12
19-08-2023,Camera,Electronics,East,2,2174,335.37
19-08-2023,Camera,Electronics,South,4,296,44.79
19-08-2023,Camera,Electronics,South,7,7301,1311.65
19-08-2023,Mouse,Accessories,North,8,6008,871.76
19-08-2023,Printer,Office,East,1,330,78.52
20-08-2023,Camera,Electronics,North,7,3101,926.09
20-08-2023,Camera,Electronics,South,4,3616,789.63
20-08-2023,Headphones,Accessories,East,6,2748,682.8
20-08-2023,Keyboard,Accessories,East,5,4025,923.17
20-08-2023,Keyboard,Accessories,South,7,7826,714.68
20-08-2023,Tablet,Electronics,East,7,1197,103.34
21-08-2023,Keyboard,Accessories,North,5,4855,534.23
21-08-2023,Smartphone,Electronics,South,5,2510,515.12
21-08-2023,Tablet,Electronics,North,2,684,183.85
22-08-2023,Keyboard,Accessories,East,5,2495,164.56
22-08-2023,Laptop,Electronics,West,8,8296,1884.18
22-08-2023,Smartwatch,Electronics,South,5,2075,271.71
22-08-2023,Smartwatch,Electronics,West,3,2151,322.03
23-08-2023,Headphones,Accessories,North,1,1077,77.97
23-08-2023,Laptop,Electronics,North,7,3654,871.81
23-08-2023,Printer,Office,West,7,7119,1555.05
23-08-2023,Smartwatch,Electronics,West,9,7245,1410.92
24-08-2023,Keyboard,Accessories,South,4,3788,875.54
24-08-2023,Monitor,Accessories,North,4,2468,457.51
24-08-2023,Smartphone,Electronics,West,1,137,39.35
24-08-2023,Smartwatch,Electronics,East,4,1104,84.31
26-08-2023,Laptop,Electronics,North,1,1027,259.92
27-08-2023,Camera,Electronics,East,3,3069,503.3
27-08-2023,Smartwatch,Electronics,North,6,4440,800.92
27-08-2023,Tablet,Electronics,South,1,430,83.33
28-08-2023,Headphones,Accessories,North,6,4656,601.71
29-08-2023,Camera,Electronics,North,2,744,217.21
29-08-2023,Headphones,Accessories,South,9,10080,1794.73
29-08-2023,Keyboard,Accessories,South,5,5275,594.29
29-08-2023,Smartphone,Electronics,North,2,1660,362.88
30-08-2023,Headphones,Accessories,East,1,111,27.91
30-08-2023,Monitor,Accessories,West,1,890,59.1
30-08-2023,Tablet,Electronics,East,1,610,44.99
30-08-2023,Tablet,Electronics,South,8,5176,866.36
31-08-2023,Keyboard,Accessories,North,7,385,43.43
31-08-2023,Smartphone,Electronics,East,4,2556,412.44
01-09-2023,Headphones,Accessories,West,7,8071,1799.06
01-09-2023,Laptop,Electronics,South,3,1227,229.75
03-09-2023,Keyboard,Accessories,East,2,344,72.87
03-09-2023,Laptop,Electronics,West,3,819,231.88
03-09-2023,Monitor,Accessories,South,5,4615,251
04-09-2023,Keyboard,Accessories,East,8,5888,354.27
04-09-2023,Monitor,Accessories,East,1,743,216.5
04-09-2023,Printer,Office,South,2,1960,312.06
04-09-2023,Printer,Office,South,1,566,169.17
04-09-2023,Tablet,Electronics,South,1,187,33.76
04-09-2023,Tablet,Electronics,West,3,801,90.34
05-09-2023,Headphones,Accessories,East,2,194,52.16
06-09-2023,Camera,Electronics,East,8,7240,411.19
06-09-2023,Headphones,Accessories,North,6,4656,673.35
07-09-2023,Keyboard,Accessories,North,7,7308,948.4
08-09-2023,Headphones,Accessories,West,7,4732,1084.28
09-09-2023,Mouse,Accessories,East,3,807,148.58
09-09-2023,Smartwatch,Electronics,North,4,304,34.73
10-09-2023,Headphones,Accessories,South,5,5085,1172.12
10-09-2023,Keyboard,Accessories,North,2,1790,236.76
10-09-2023,Keyboard,Accessories,South,2,1030,254.65
10-09-2023,Laptop,Electronics,East,1,1041,128.58
10-09-2023,Monitor,Accessories,East,2,1394,408.32
11-09-2023,Camera,Electronics,South,3,3399,489.36
11-09-2023,Headphones,Accessories,East,8,1832,532.97
11-09-2023,Headphones,Accessories,North,6,798,213.4
11-09-2023,Keyboard,Accessories,West,4,3568,764.2
11-09-2023,Mouse,Accessories,East,1,856,87.69
12-09-2023,Headphones,Accessories,South,6,420,65.62
12-09-2023,Mouse,Accessories,East,1,205,54.54
12-09-2023,Printer,Office,East,6,5610,298.77
12-09-2023,Smartwatch,Electronics,West,6,5592,926.42
12-09-2023,Tablet,Electronics,East,7,5285,629.07
13-09-2023,Camera,Electronics,East,9,9009,1909.26
13-09-2023,Camera,Electronics,North,4,960,255.24
13-09-2023,Headphones,Accessories,South,4,4700,914.6
13-09-2023,Monitor,Accessories,East,4,4496,1115.75
13-09-2023,Monitor,Accessories,East,2,2016,151.4
13-09-2023,Monitor,Accessories,East,8,3544,454.14
13-09-2023,Smartwatch,Electronics,South,7,6237,1784.89
14-09-2023,Camera,Electronics,North,8,2984,631.81
14-09-2023,Camera,Electronics,South,7,4151,1047.43
14-09-2023,Headphones,Accessories,West,8,5312,1583
15-09-2023,Mouse,Accessories,East,4,4088,1200.03
15-09-2023,Printer,Office,South,8,5912,1153.18
15-09-2023,Smartphone,Electronics,West,4,640,149.89
15-09-2023,Tablet,Electronics,West,7,3164,166.4
16-09-2023,Keyboard,Accessories,North,5,1510,331.76
16-09-2023,Laptop,Electronics,North,7,6818,1348.26
16-09-2023,Printer,Office,West,5,535,43.47
16-09-2023,Smartwatch,Electronics,East,9,9090,727.64
17-09-2023,Camera,Electronics,North,2,1314,391.55
17-09-2023,Mouse,Accessories,East,4,3936,374.34
17-09-2023,Smartphone,Electronics,North,7,6461,766.45
18-09-2023,Monitor,Accessories,East,5,5055,1200.09
18-09-2023,Mouse,Accessories,South,3,813,238.1
18-09-2023,Smartphone,Electronics,West,8,7048,391.96
18-09-2023,Tablet,Electronics,East,9,9828,1300.68
19-09-2023,Keyboard,Accessories,East,9,6741,823.17
19-09-2023,Printer,Office,West,8,7016,1490.07
19-09-2023,Smartphone,Electronics,West,7,4452,920.05
20-09-2023,Headphones,Accessories,East,4,804,121.51
20-09-2023,Keyboard,Accessories,North,2,490,45.34
20-09-2023,Printer,Office,North,2,384,30.84
20-09-2023,Printer,Office,West,1,623,81.24
20-09-2023,Smartwatch,Electronics,East,2,218,38.93
20-09-2023,Tablet,Electronics,East,4,1768,345.33
21-09-2023,Monitor,Accessories,East,6,3030,335.71
21-09-2023,Monitor,Accessories,East,6,942,80.27
21-09-2023,Tablet,Electronics,East,5,5935,875.84
21-09-2023,Tablet,Electronics,South,8,1456,271.26
21-09-2023,Tablet,Electronics,West,1,392,50.7
22-09-2023,Camera,Electronics,South,3,588,100.52
22-09-2023,Keyboard,Accessories,South,7,2352,256.4
23-09-2023,Laptop,Electronics,North,3,3543,941.37
23-09-2023,Smartwatch,Electronics,East,7,5019,1154.79
24-09-2023,Keyboard,Accessories,North,6,4458,1215.3
24-09-2023,Keyboard,Accessories,South,5,4265,796.12
24-09-2023,Laptop,Electronics,East,7,1869,357.27
24-09-2023,Tablet,Electronics,West,4,3592,249.54
25-09-2023,Keyboard,Accessories,South,6,6408,885.71
25-09-2023,Printer,Office,North,2,268,63.01
25-09-2023,Smartphone,Electronics,West,1,111,13.61
26-09-2023,Keyboard,Accessories,East,8,4800,606.19
26-09-2023,Keyboard,Accessories,South,3,1302,180.82
26-09-2023,Monitor,Accessories,North,7,4165,263.26
26-09-2023,Mouse,Accessories,East,5,3600,712.3
27-09-2023,Keyboard,Accessories,West,1,920,118.24
27-09-2023,Mouse,Accessories,South,4,2628,727.87
29-09-2023,Camera,Electronics,East,2,624,139.64
29-09-2023,Keyboard,Accessories,South,9,10782,2730.14
29-09-2023,Smartphone,Electronics,West,7,1596,359.71
30-09-2023,Printer,Office,East,9,6255,452.46
30-09-2023,Smartwatch,Electronics,East,5,2025,168.82
01-10-2023,Keyboard,Accessories,North,7,4032,426.13
01-10-2023,Monitor,Accessories,South,3,459,40.96
01-10-2023,Printer,Office,North,2,800,118.68
01-10-2023,Printer,Office,South,6,2622,131.53
